summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or_opposite,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,violation_hour,is_weekend,day_category
1321417421,GBN4460,NY,PAS,2015-07-10,71,SUBN,DODGE,P,19220,16400,10110,20161118.0,23.0,23,805,955939,0805,0,1255A,NY,O,250,E 113 ST,0,408,J3,BBBBBBB,0  :,0  :,BLUE,0.0,2005,-,0,12,False,Weekday
1321417755,GMZ8032,NY,PAS,2015-06-30,71,SUBN,FORD,P,25390,19210,19250,20161114.0,23.0,23,805,955937,0805,0,0144A,,O,1694,MADISON AVE,0,408,J6,BBBBBBB,0  :,0  :,BLACK,0.0,2003,-,0,1,False,Weekday
1321418528,ZDC10D,NJ,PAS,2015-07-12,40,SUBN,NISSA,P,19210,27790,24890,20150712.0,23.0,23,805,955987,0805,0,0542P,NY,O,128,EAST 112 STREET,0,408,J6,BBBBBBB,0  :,0  :,GRAY,0.0,0,-,0,5,True,Weekend
1321418656,GVA7947,NY,PAS,2015-07-03,46,SDN,FORD,P,19070,10210,10110,20161230.0,23.0,23,0,956503,PSA5,0,0944A,NY,F,207,E 105 STREET,0,408,J3,BBBBBBB,0  :,0  :,WHITE,0.0,0,-,0,9,False,Weekday
1321418796,GXX4463,NY,PAS,2015-06-19,20,SDN,TOYOT,P,19410,10210,10110,20170526.0,25.0,25,805,956745,0805,0,0819A,NY,F,211,EAST 123 ST,20150619,408,D4,BBBBBBB,ALL,ALL,GREYS,0.0,2007,-,0,8,False,Weekday
1321418802,GLR8876,NY,PAS,2015-06-29,46,SDN,NISSA,P,19210,24890,10210,20151202.0,23.0,23,805,956745,0805,0,1015A,NY,F,172,E 112 ST,0,408,J6,BBBBBBB,0  :,0  :,BRO R,0.0,1998,-,0,10,False,Weekday
1321418814,GHR2760,NY,PAS,2015-07-04,20,SUBN,CHEVR,P,19010,10010,20490,20150821.0,23.0,23,805,956745,0805,0,0230P,NY,F,429,EAST 102 ST,0,408,F1,BBBBBBB,0  :,0  :,BLACK,0.0,2003,-,0,2,True,Weekend
1321419223,GVA7511,NY,PAS,2015-06-22,20,SDN,TOYOT,P,19010,10010,20490,20170307.0,23.0,23,805,956843,0805,0,1253A,NY,F,427,EAST 102 ST,0,408,D,BBBBBBB,ALL,ALL,WHITE,0.0,2011,-,0,12,False,Weekday
1321475330,GGK9843,NY,PAS,2015-06-17,40,SUBN,CADIL,X,34110,10910,11010,20151215.0,10.0,10,804,913938,0804,0,0230A,NY,F,431,W 17 ST,0,408,D,BBBBBBB,ALL,ALL,BLUE,0.0,2007,-,0,2,False,Weekday
1321612643,ZFC9421,PA,PAS,2015-07-12,46,TRK,DODGE,X,25390,19250,19270,20160131.0,25.0,25,25,913665,0025,0,1212A,NY,F,1760,MADISON AVE,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0.0,2001,-,0,12,True,Weekend
1321612655,GMD2281,NY,PAS,2015-07-12,46,SDN,NISSA,X,19470,10780,10010,20160119.0,25.0,25,25,913665,0025,0,0140A,NY,F,334,E 126 ST,0,408,F1,BBBBBBB,0  :P,ALL,BLUE,0.0,2010,-,0,1,True,Weekend
1321612667,GUW2857,NY,PAS,2015-07-12,67,SDN,HONDA,X,10010,19350,29090,20170712.0,25.0,25,25,913665,0025,0,0530A,NY,F,2360,1ST AVE,0,408,F1,BBBBBBB,ALL,ALL,BLACK,0.0,2003,-,0,5,True,Weekend
1321612679,GNH4521,NY,OMT,2015-07-13,50,SUBN,SUBAR,P,19620,25390,22450,20160505.0,25.0,25,25,913665,0025,0,0313A,NY,F,45,E 135 ST,0,408,F1,BBBBBBB,ALL,ALL,GOLD,0.0,2001,-,0,3,False,Weekday
1321612680,GXX4294,NY,PAS,2015-07-14,50,SUBN,BMW,P,10010,19210,19230,0.0,25.0,25,25,913665,0025,0,0240A,NY,F,2175,1 AVE,0,408,C4,BBBBBBB,ALL,ALL,WH,0.0,2014,-,0,2,False,Weekday
1321744146,GYT3301,NY,PAS,2015-06-17,98,SUBN,HONDA,P,37010,24125,11710,20150808.0,33.0,33,33,946446,0033,0,1010P,,F,465,W 162 ST,0,408,J6,BBBBBBB,ALL,ALL,WHT,0.0,2008,-,0,10,False,Weekday
1322535139,T653647C,BC,PAS,2015-06-30,98,SDN,LINCO,E,60410,7940,8640,20160630.0,108.0,108,837,0,0837,0,0405P,Q,F,30-20,REVIEW AVE,0,408,C,BBBBBBB,0  :,0  :,BLK,0.0,2013,-,0,4,False,Weekday
1322535530,GBC3267,NY,PAS,2015-07-14,46,SUBN,FORD,P,31030,70930,18830,20160731.0,75.0,75,837,665677,0837,0,0115P,K,O,155,CRYSTAL STREET,0,408,E2,BBBBBBB,0  :,0  :,BLK,0.0,2013,-,0,1,False,Weekday
1322536089,GVB7442,NY,PAS,2015-06-23,21,SDN,HONDA,E,72930,55530,82930,20170302.0,81.0,81,837,693070,0837,0,1145A,K,F,664,PUTNAM AVE,0,408,D5,BYBBYBB,1100A,1230P,WHT,0.0,2010,-,0,11,False,Weekday
1322536120,GXB5008,NY,PAS,2015-06-16,98,SDN,TOYOT,E,85330,47030,46730,20170402.0,79.0,79,837,677249,0837,0,1000A,K,F,588,THROOP AVE,0,408,D,BBBBBBB,ALL,ALL,GRAY,0.0,2004,-,0,10,False,Weekday
1322536235,GKR2894,NY,PAS,2015-06-25,46,SDN,CHEVR,E,53830,29830,42730,20150930.0,84.0,84,837,677249,0837,0,0111P,K,F,210,JORALEMON STREET,0,408,D1,BBBBBBB,0  :,0  :,BLACK,0.0,2011,-,0,1,False,Weekday
1322536272,GXA9738,NY,PAS,2015-06-19,46,SUBN,FORD,E,53830,29830,42730,20170503.0,84.0,84,837,677249,0837,0,0000A,,,,,0,0,,,,,,,0,,0,0,False,Weekday
1322536284,GWM2339,NY,PAS,2015-06-25,98,SUBN,MAZDA,E,23930,94130,58130,20170325.0,83.0,83,837,677249,0837,0,1047A,K,O,1099,BUSHWICK AVE,0,408,F1,BBBBBBB,0  :,0  :,BLACK,0.0,2008,-,0,10,False,Weekday
1322598034,GGF2599,NY,PAS,2015-07-02,20,SDN,NISSA,H,26630,64830,36480,20160603.0,71.0,71,976,101142,0976,0,0848A,K,F,451,CLARKSON AVE,0,408,D,BBBBBBB,0  :A,0  :P,SILVE,0.0,2013,-,0,8,False,Weekday
1322598046,GPY1949,NY,PAS,2015-07-02,20,SDN,NISSA,H,26630,64830,36480,20160625.0,71.0,71,976,101142,0976,0,0852A,,F,451,CLARKSON AVE,0,408,D,BBBBBBB,0  :A,0  :P,BLACK,0.0,2014,-,0,8,False,Weekday
1322598060,GZY1052,NY,PAS,2015-07-03,20,SUBN,TOYOT,H,26630,64830,36480,20170629.0,71.0,71,976,101142,0976,0,0926A,K,,451,CLARKSON AVE,0,408,D,BBBBBBB,0700A,0700P,BLACK,0.0,2008,-,0,9,False,Weekday
1322598083,GWF4458,NY,PAS,2015-06-26,20,SDN,VOLKS,H,26630,36530,36580,20170318.0,71.0,71,976,101142,0976,0,1139A,K,F,541,CLARKSON AVE,0,408,D,BBBBBBB,ALL,ALL,WHITE,0.0,2008,-,0,11,False,Weekday
1322599348,GKV4955,NY,PAS,2015-06-08,24,SDN,FORD,H,0,0,0,20151018.0,79.0,79,976,101087,0976,0,0000A,,,,,0,0,,,,,,,0,,0,0,False,Weekday
1322599385,GSX5175,NY,PAS,2015-06-02,24,SDN,TOYOT,H,0,0,0,20160814.0,79.0,79,976,101087,0976,0,1124A,K,O,760,BROADWAY BROOKLYN,0,408,D5,BBBBBBB,ALL,ALL,WHITE,0.0,1998,-,0,11,False,Weekday
1322599427,GFV7514,NY,PAS,2015-06-11,24,SDN,HONDA,H,0,0,0,20170328.0,79.0,79,976,101212,0976,0,0830A,K,F,760,BROADWAY BROOKLYN,0,408,D5,BBBBBBB,ALL,ALL,WHITE,0.0,2013,-,0,8,False,Weekday
1322599580,GWT7227,NY,PAS,2015-07-01,24,SDN,CHRYS,H,0,0,0,0.0,79.0,79,976,101212,0976,0,0957A,K,F,760,BROADWAY BROOKLYN,0,408,C4,BBBBBBB,0  :,0  :,GRAY,0.0,2015,-,0,9,False,Weekday
1322599750,GYM3272,NY,PAS,2015-06-17,24,SDN,DODGE,X,23230,0,0,20160930.0,79.0,79,976,101043,0976,0,0217P,K,F,760,BROADWAY,0,408,D5,BBBBBBB,ALL,ALL,WHITE,0.0,2015,-,0,2,False,Weekday
1322599762,GHJ7553,NY,PAS,2015-06-23,62,SDN,PORSC,X,23230,0,0,20170530.0,79.0,79,976,101043,0976,0,0605P,K,F,760,BROADWAY,0,408,D5,BBBBBBB,ALL,ALL,YELLO,0.0,2014,-,0,6,False,Weekday
1322601010,GST2791,NY,PAS,2015-07-07,24,SDN,TOYOT,H,63430,0,0,20160828.0,88.0,88,976,101181,0976,0,1025A,K,F,100,NORTH PORTLAND AVE,0,408,D5,BYYYYBB,0800A,0600P,GRAY,0.0,2004,-,0,10,False,Weekday
1322603820,GTB6878,NY,PAS,2015-06-24,24,SDN,VOLVO,H,25645,32625,13113,20161112.0,19.0,19,976,100029,0976,0,0256P,,F,900,MAIN STREET,0,408,D5,YYYYYYY,0  :,0  :A,BLUE,0.0,2001,-,0,2,False,Weekday
1322667962,GLA5367,NY,PAS,2015-06-22,48,SUBN,JEEP,P,0,0,0,20151003.0,5.0,5,5,932589,0005,0,0902A,NY,F,,W/S FORSYTH ST 20FT,0,408,E2,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,9,False,Weekday
1322741293,T524771C,NY,OMT,2015-07-03,21,SDN,HONDA,P,94730,60230,46230,20151031.0,83.0,83,83,951712,0083,0,0815A,K,F,273,WYCKOFF AVE,0,408,D1,YYYYYYB,0800A,0830A,BLUE,0.0,2015,-,0,8,False,Weekday
1322741311,GUX6880,NY,PAS,2015-06-25,21,SUBN,JEEP,P,72930,40030,25330,20161023.0,83.0,83,83,951712,0083,0,0950A,K,F,1231,PUTNAM AVE,0,408,D1,YBBYBBB,0900A,1030A,GRAY,0.0,2010,-,0,9,False,Weekday
1322741323,GDP2294,NY,PAS,2015-06-25,21,SUBN,TOYOT,P,19930,23930,40030,20161127.0,83.0,83,83,951712,0083,0,0813A,K,F,11,BLEECKER ST,0,408,D1,YBBYBBB,0800A,0930A,BLACK,0.0,0,-,0,8,False,Weekday
1323265387,VEX7564,VA,PAS,2015-06-17,14,VAN,PLYMO,P,12520,21790,33390,20160501.0,1.0,1,574,947973,0574,0,1200P,NY,O,101,BARCLAY ST,0,408,B,BBBBBBB,ALL,ALL,,0.0,0,-,0,12,False,Weekday
1323265399,XCSB43,NJ,PAS,2015-06-26,14,VAN,FORD,P,12520,21790,33390,0.0,1.0,1,574,947973,0574,0,1050A,NY,O,101,BARCLAY ST,0,408,B,BBBBBBB,ALL,ALL,,0.0,0,-,0,10,False,Weekday
1323265405,T638172C,NY,OMT,2015-06-30,10,SDN,UNKNOWN,P,0,0,0,20160301.0,1.0,1,574,947973,0574,0,0117P,NY,F,,N/B WEST ST,0,408,C,BBBBBBB,ALL,ALL,GRAY,0.0,2013,-,0,1,False,Weekday
1323265417,T663794C,NY,OMT,2015-06-14,10,SDN,TOYOT,P,0,0,0,20151231.0,1.0,1,574,947973,0574,0,0000A,,,,,0,0,,,,,,,0,,0,0,True,Weekend
1323265429,T656514C,NY,OMT,2015-06-14,10,SDN,NISSA,P,0,0,0,20151031.0,1.0,1,547,947973,0547,0,1115A,NY,F,,C/O LIBERTY,0,408,B,BBBBBBB,ALL,ALL,BLACK,0.0,2014,-,0,11,True,Weekend
1323265442,GZN8886,NY,PAS,2015-07-14,14,SDN,TOYOT,P,12520,21790,33390,20160930.0,1.0,1,574,947973,0574,0,1155A,NY,O,101,BARCLAY ST,20150714,408,E1,BBBBBBB,ALL,ALL,BLACK,0.0,2015,-,0,11,False,Weekday
1323371140,GLT4149,NY,PAS,2014-01-22,27,SUBN,ACURA,X,0,0,0,20151112.0,105.0,105,915,1662,0915,0,0715P,Q,F,79-25,WINCHESTER BLVD,0,408,D,BBBBBBB,0  :,0  :,GRAY,0.0,2009,-,0,7,False,Weekday
1323373019,JBD4894,PA,PAS,2014-02-11,27,SDN,ME/BE,X,0,0,0,0.0,105.0,105,915,1662,0915,0,0533P,Q,F,,BLDNG 40 79-25,0,408,D,BBBBBBB,0  :,0  :,WHITE,0.0,0,-,0,5,False,Weekday
1323373470,GLL6638,NY,PAS,2014-01-26,20,SUBN,JEEP,X,0,0,0,20160120.0,105.0,105,915,1677,0915,0,0503P,Q,F,,BLDNG 40 79-28,0,408,D,BBBBBBB,0  :,0  :,WHITE,0.0,2001,-,0,5,True,Weekend
1323373524,GCY5146,NY,PAS,2014-01-29,20,,HONDA,X,0,0,0,20141213.0,105.0,105,915,1662,0915,0,0645P,Q,F,,BLDNG 40 79-25,0,408,D,BBBBBBB,0  :,0  :,GOLD,0.0,2013,-,0,6,False,Weekday
1323373871,GDF6137,NY,PAS,2014-03-18,27,SDN,VOLKS,X,67890,40404,40404,20141127.0,105.0,105,915,1662,0915,0,0702P,Q,F,79-45,WINCHESTER BLVD,0,408,D,BBBBBBB,0  :,0  :,BLACK,0.0,2010,-,0,7,False,Weekday
1323373913,GLL6638,NY,PAS,2014-03-19,27,SUBN,JEEP,X,0,0,0,20160120.0,105.0,105,915,1662,0915,0,0604P,Q,F,79-25,BUILDING 40,0,408,D,BBBBBBB,0  :,0  :,WHITE,0.0,2001,-,0,6,False,Weekday
1323374012,JFX3865,PA,PAS,2014-05-14,27,SDN,CHEVR,X,0,0,0,0.0,105.0,105,915,1662,0915,0,1114P,Q,F,79-25,BUILDING 40,0,408,D,BBBBBBB,0  :,0  :,BLUE,0.0,0,-,0,11,False,Weekday
1323434320,GLJ7589,NY,PAS,2000-06-22,98,SUBN,ACURA,P,0,0,0,20160117.0,,0,63,934997,0063,0,1200A,K,F,1836,ALBANY AVE,0,408,F1,BBBBBBB,ALL,ALL,BK,0.0,2005,-,0,12,False,Weekday
1324060931,GPV6665,NY,PAS,2015-07-04,56,SUBN,HONDA,K,13350,50680,0,20160727.0,104.0,104,3,160429,0003,0,0119P,Q,F,,HIGHLAND PARK,0,408,E8,BBBBBBB,0  :,0  :,BRONZ,0.0,2001,-,0,1,True,Weekend
1324061108,T631688C,NY,OMT,2015-07-04,53,SDN,TOYOT,K,13350,0,0,20160226.0,104.0,104,3,160429,0003,0,0255P,Q,F,,HIGHLAND PARK,0,408,F6,BBBBBBB,0  :,0  :,BLK,0.0,2011,-,0,2,True,Weekend
1324072027,U49DSA,NJ,PAS,2015-07-04,14,SDN,CHEVR,P,55960,12550,12550,0.0,45.0,45,92,160206,0092,0,1245P,BX,F,1,ORCHARD BEACH RD,0,408,I3,BBBBBBB,0  :,0  :,GRAY,0.0,0,-,0,12,True,Weekend
1324162030,GLP2908,NY,PAS,2015-07-14,19,SUBN,TOYOT,P,74960,68320,42320,20151115.0,50.0,50,50,945191,0050,0,0150A,BX,F,311,W 231 ST,0,408,K6,BBBBBBB,ALL,ALL,TAN,0.0,2014,-,0,1,False,Weekday
1324162041,GSB5368,NY,PAS,2015-07-14,51,SDN,HYUND,P,74900,32655,11410,0.0,50.0,50,50,945191,0050,0,0157A,BX,F,129,W 227 ST,0,408,C3,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,1,False,Weekday
1324594810,GAA5588,OH,PAS,2015-07-07,98,SUBN,ACURA,P,12685,71830,87730,0.0,94.0,94,94,936936,0094,0,0820A,K,F,98,ANTHONY ST,0,408,E3,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,8,False,Weekday
1324643079,GZM8360,NY,PAS,2015-07-08,14,SDN,CHEVR,P,39430,86030,75430,20160930.0,71.0,71,71,938710,0071,0,0240A,K,F,829,EMPIRE BLVD,0,408,E2,BBBBBBB,ALL,ALL,WHT,0.0,2015,-,0,2,False,Weekday
1324643080,T665030C,99,PAS,2015-07-08,14,SDN,UNKNOWN,P,39430,18630,73690,20160228.0,71.0,71,71,938710,0071,0,0135A,K,F,209,EMPIRE BLVD,0,408,C,BBBBBBB,ALL,ALL,BLK,0.0,2007,-,0,1,False,Weekday
1324643109,GWL1395,NY,PAS,2015-07-12,20,SDN,NISSA,X,0,40404,40404,20170429.0,71.0,71,71,938710,0071,0,0155A,K,F,207,EMPIRE,0,408,E3,BBBBBBB,ALL,ALL,BLK,0.0,2002,-,0,1,True,Weekend
1325198316,JJA6348,PA,PAS,2015-07-18,98,SUBN,CADIL,P,10090,62590,9840,20160630.0,108.0,108,108,945053,0108,0,0947P,Q,F,41 24,44 STREET,0,408,J3,BBBBBBB,ALL,ALL,BLACK,0.0,2005,-,0,9,True,Weekend
1325734410,T621459C,NY,OMT,2015-07-12,20,SUBN,LINCO,P,26820,52320,38520,20160430.0,43.0,43,43,942673,0043,0,0950A,BX,F,1624,E 172ND ST,0,408,J6,BBBBBBB,ALL,ALL,BK,0.0,2011,-,0,9,True,Weekend
1325764693,JHA6350,PA,PAS,2015-07-07,67,SDN,NISSA,P,67920,9130,37120,0.0,43.0,43,73,945636,0073,0,1246P,BX,O,1556,THIERIOT AVE,0,408,F1,BBBBBBB,ALL,ALL,WHIT,0.0,0,-,0,12,False,Weekday
1325767426,GXF2430L,NY,PAS,2015-06-20,40,,FORD,P,35720,18520,38620,20150626.0,43.0,43,43,938807,0043,0,0910A,BX,F,2261,GLEASON AVE,0,408,F1,BBBBBBB,ALL,ALL,BLUE,0.0,2003,-,1,9,True,Weekend
1325915312,GUP2233,NY,PAS,2015-07-05,17,SDN,TOYOT,H,10010,17510,17530,20161103.0,13.0,13,1,562649,0001,0,0721P,NY,F,455,1 AVE,0,408,C4,BBBBBBB,0  :,0  :,SILVE,0.0,2015,-,0,7,True,Weekend
1325930696,GHH1306,NY,PAS,2015-06-12,17,SUBN,TOYOT,H,10010,17510,17530,20150627.0,13.0,13,1,650968,0001,0,0000A,,,,,0,0,,,,,,,0,,0,0,False,Weekday
1325930714,GXH8386,NY,PAS,2015-06-30,17,FOUR,ME/BE,H,10010,17510,17530,20170422.0,13.0,13,1,650968,0001,0,1239A,NY,F,455,FIRST AVE,0,408,C4,BBBBBBB,0  :,0  :,BLK,0.0,2015,-,0,12,False,Weekday
1325930726,GUW2861,NY,PAS,2015-06-30,17,FOUR,HONDA,H,10010,17510,17530,20161125.0,13.0,13,1,650968,0001,0,1244A,NY,F,455,FIRST AVE,0,408,C4,BBBBBBB,0  :,0  :,WH,0.0,2008,-,0,12,False,Weekday
1326372490,GSU5558,NY,PAS,2015-06-12,40,SDN,BMW,P,53030,93530,54100,20160815.0,83.0,83,165,955045,0165,0,1204A,K,O,1336,JEFFERSON AVE,0,408,D,BBBBBBB,ALL,ALL,BLACK,0.0,2014,-,7,12,False,Weekday
1326372518,XAUN21,NJ,PAS,2015-06-13,46,DELV,FORD,X,81930,54100,52130,0.0,83.0,83,165,955045,0165,0,1115P,K,F,249,STOCKHOLM ST,0,408,F2,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,11,True,Weekend
1326372683,GUY4405,NY,PAS,2015-06-10,40,SDN,BMW,P,29930,40030,25330,20161223.0,83.0,83,165,955599,0165,0,0835P,K,O,100,COVERT ST,0,408,E2,BBBBBBB,ALL,ALL,BLACK,0.0,2011,-,9,8,False,Weekday
1326372701,GTC3070,NY,PAS,2015-06-13,98,SDN,SUBAR,P,31530,23930,40030,20170226.0,83.0,83,165,955599,0165,0,0900A,K,F,1209,DEKALB AVE,0,408,C,BBBBBBB,0  :,0  :,GREEN,0.0,1996,-,0,9,True,Weekend
1326372713,GLE1291,NY,PAS,2015-06-16,14,SDN,HONDA,X,94730,56330,43330,20151102.0,83.0,83,165,955599,0165,0,1235A,K,F,315,WYCKOFF AVE,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0.0,1996,-,0,12,False,Weekday
1326372737,GWB7914,NY,PAS,2015-06-19,14,SDN,MAZDA,P,94730,50130,47330,20150630.0,83.0,83,165,955599,0165,0,0825P,K,F,148,WYCKOFF AVE,0,408,E2,BBBBBBB,0  :,0  :,BLACK,0.0,2012,-,0,8,False,Weekday
1326372956,HVB9165,PA,PAS,2015-06-08,14,SUBN,NISSA,X,52130,45930,19930,0.0,83.0,83,165,954587,0165,0,0726P,K,F,253,IRVING AVE,0,408,C,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,7,False,Weekday
1326372970,GNS1945,NY,PAS,2015-06-18,20,SDN,CHRYS,P,80630,81030,50130,20160320.0,83.0,83,165,954587,0165,0,1030P,K,F,176,ST NICHOLAS AVE,0,408,D1,BBBBBBB,ALL,ALL,BLUE,0.0,2007,-,0,10,False,Weekday
1326372981,GWZ1076,NY,PAS,2015-06-19,14,SUBN,ROVER,P,94730,56330,43330,20150915.0,83.0,83,165,954587,0165,0,1119P,K,F,315,WYCKOFF AVE,0,408,F1,BBBBBBB,0  :,0  :,GY,0.0,2003,-,0,11,False,Weekday
1326372993,GMU1783,NY,PAS,2015-06-19,14,SDN,SUBAR,P,94730,50130,47330,20160407.0,83.0,83,165,954587,0165,0,0855P,K,F,148,WYCKOFF AVE,0,408,C,BBBBBBB,0  :,0  :,WHT,0.0,2003,-,0,8,False,Weekday
1326373018,GRF7696,NY,999,2015-06-21,14,SUBN,FORD,P,52130,45930,19930,20161215.0,83.0,83,165,954587,0165,0,0121A,K,F,253,IRVING AVE,0,408,C,BBBBBBB,ALL,ALL,WHITE,0.0,2007,-,0,1,True,Weekend
1326373020,GJZ3165,NY,PAS,2015-06-29,20,SDN,ACURA,P,25230,40030,63030,20151113.0,83.0,83,165,954587,0165,0,0824P,K,F,48,CEDAR ST,0,408,D1,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0,8,False,Weekday
1326373470,TP472264,SC,PAS,2015-06-20,19,SDN,MAZDA,P,23230,56330,43330,20150716.0,83.0,83,83,944361,0083,0,0420P,K,F,1363,BROADWAY,0,408,C,BBBBBBB,0  :,0  :,RED,0.0,0,-,0,4,True,Weekend
1333235227,GUE8944,NY,PAS,2015-06-21,40,SUBN,ACURA,P,36750,10610,10810,20170211.0,32.0,32,32,942684,0032,0,0105A,NY,O,202,W 149 ST,0,408,E2,BBBBBBB,ALL,ALL,WHITE,0.0,2004,-,0,1,True,Weekend
1333611511,GTJ3166,NY,PAS,2015-07-06,20,SDN,TOYOT,P,0,0,0,20151108.0,88.0,88,730,343492,T730,0,0720A,K,F,,W LAFAYETTE AVE,0,408,C4,BBBBBBB,ALL,ALL,GRY,0.0,2005,-,0,7,False,Weekday
1333611857,GLY3574,NY,PAS,2015-06-22,53,SDN,DODGE,P,84330,18630,54830,20160116.0,90.0,90,730,343712,T730,0,0631A,K,O,169,TAYLOR ST,0,408,F1,BBBBBBB,ALL,ALL,GY,0.0,2004,-,0,6,False,Weekday
1333612394,GLS3004,NY,PAS,2015-07-14,40,SDN,TOYOT,X,28930,27530,29830,20151105.0,76.0,76,730,333254,T730,0,0330P,K,F,223,CONGRESS ST,0,408,E5,BBBBBBB,ALL,ALL,GY,0.0,2004,-,0,3,False,Weekday
1333613179,S79DU3,NJ,PAS,2015-06-18,14,SDN,TOYOT,X,73480,23530,74230,0.0,73.0,73,730,331822,T730,0,1016A,K,O,29,ROCKAWAY PKWY,0,408,J5,BBBBBBB,0700A,0400P,GRY,0.0,0,-,0,10,False,Weekday
1333613817,GRE7588,NY,PAS,2015-06-24,14,SDN,TOYOT,P,23930,12730,60130,20160622.0,83.0,83,730,343915,T730,0,0740A,K,O,586,BUSHWICK AVE,0,408,D,YYYYYBB,07 0A,10 0A,BLUE,0.0,2007,-,0,7,False,Weekday
1333613829,GNE7848,NY,PAS,2015-06-25,14,SDN,HONDA,P,76130,58330,44930,20160224.0,90.0,90,730,343915,T730,0,0648A,K,O,95,SEIGEL STREET,0,408,C,YYYYYYY,06 0A,06 0P,WHITE,0.0,2014,-,0,6,False,Weekday
1333614391,M37FBB,NJ,PAS,2015-07-15,20,SDN,HONDA,X,50630,48030,11115,0.0,90.0,90,730,331927,T730,0,0730A,K,O,55,HOPE ST,0,408,C,YYYYYBB,0700A,0700P,BK,0.0,0,-,0,7,False,Weekday
1333732399,GXB3867,NY,PAS,2015-06-19,20,SUBN,TOYOT,P,0,0,0,20170602.0,40.0,40,720,333279,T720,0,0144P,BX,F,,E/S WILLIS AVE,0,408,D,BBBBBBB,ALL,ALL,GREY,0.0,1998,-,0,1,False,Weekday
1333841980,J661108,NJ,PAS,2015-07-12,14,SUBN,HONDA,P,14610,19520,51320,0.0,45.0,45,0,346073,0NIC,0,0925P,BX,O,691,BRIDGE ST,0,408,D,BBBBBBB,0  :,0  :,BLACK,0.0,0,-,0,9,True,Weekend
1028893840,GFZ5243,NY,PAS,2015-07-15,74,SDN,TOYOT,P,0,0,0,20160618.0,52.0,52,968,86787,0968,0,0219P,BX,F,,MNRR WOODLAWN STATIO,0,408,E2,BBBBBBB,ALL,ALL,GRAY,0.0,2009,-,0,2,False,Weekday
1030369537,GHE7570,NY,PAS,2015-06-09,40,SDN,HONDA,X,52220,29820,11220,0.0,49.0,49,0,156132,SQ61,0,0000A,,,,,0,0,,,,,,,0,,0,0,False,Weekday
1038637727,V98EKZ,NJ,PAS,2015-06-21,14,SDN,TOYOT,P,33590,10510,32685,20160620.0,1.0,1,142,47730,0142,0,0450P,NY,O,59,WATTS STREET,0,408,E1,BBBBBBB,ALL,ALL,,0.0,0,-,0,4,True,Weekend
1053107160,KK6H4K,99,PAS,2015-06-15,17,SDN,LEXUS,C,0,40404,40404,0.0,108.0,108,0,0,NYSC,0,0000A,,,,,0,0,,,,,,,0,,0,0,False,Weekday
1054621032,GUX5746,NY,PAS,2015-06-21,19,SDN,CHEVR,P,52120,26760,26790,20161120.0,44.0,44,44,919046,0044,0,0750P,BX,F,1410,MORRIS AVE,0,408,F1,BBBBBBB,ALL,ALL,BK,0.0,2014,-,0,7,True,Weekend
1054621070,GLX4501,OH,PAS,2015-06-22,20,SDN,MERCU,P,26610,67820,20020,0.0,44.0,44,44,919046,0044,0,0301P,BX,F,350,E 165 ST,0,408,C3,BBBBBBB,ALL,ALL,BK,0.0,0,-,0,3,False,Weekday
1064112390,KNICKS1,VA,PAS,2015-07-08,20,SUBN,MERCU,P,54130,67030,58730,0.0,79.0,79,802,350415,T802,0,1125P,K,F,600,LAFAYETTE AVE,0,408,K6,BBBBBBB,ALL,ALL,SIL,0.0,0,-,0,11,False,Weekday
1064112420,GYD3135,NY,PAS,2015-07-09,21,SDN,INFIN,P,56530,42900,51030,20170415.0,84.0,84,802,350415,T802,0,1227A,K,F,204,LIVINGSTON ST,0,408,D1,BYBYBYB,1200A,0300A,GRAY,0.0,2011,-,0,12,False,Weekday
1064112468,T660460C,NY,OMT,2015-07-09,21,SDN,TOYOT,P,13430,5280,5430,20151130.0,84.0,84,802,350415,T802,0,0240A,K,F,556,ATLANTIC AVE,0,408,D1,BYBYBYB,1200A,0300A,BLK,0.0,2012,-,0,2,False,Weekday
1064112481,GKZ8979,NY,PAS,2015-07-09,21,SUBN,CHEVR,P,69230,63330,31130,20151229.0,84.0,84,802,350415,T802,0,0318A,K,O,109,PARK AVE,0,408,D1,BYBYBYB,0300A,0600A,RD,0.0,2002,-,0,3,False,Weekday
